지점,일시(UTC),기압(hPa),고도(gpm),기온(°C),이슬점온도(°C),풍향(deg),풍속(knot)
47102,2019-12-24 00:00,250,10180,-56.3,-70.3,265,85
47102,2019-12-24 00:00,300,9010,-51.7,-66.7,270,80
47102,2019-12-24 00:00,400,7110,-40.7,-57.7,280,63
47102,2019-12-24 00:00,500,5540,-26.9,-58.9,285,53
47102,2019-12-24 00:00,700,3034,-9.7,-21.7,290,30
47102,2019-12-24 00:00,850,1525,-6.3,-25.3,285,7
47102,2019-12-24 00:00,925,858,-2.9,-24.9,25,12
47102,2019-12-24 00:00,1000,239,-.7,-18.7,30,10
47102,2019-12-24 12:00,100,,,,,
47102,2019-12-24 12:00,150,,,,,
47102,2019-12-24 12:00,200,,,,,
47102,2019-12-24 12:00,250,,,,,
47102,2019-12-24 12:00,300,,,,,
47102,2019-12-24 12:00,400,7150,-38.7,-46.7,280,59
47102,2019-12-24 12:00,500,5580,-25.3,-42.3,275,45
47102,2019-12-24 12:00,700,3038,-7.3,-27.3,255,29
47102,2019-12-24 12:00,850,1515,-3.9,-23.9,245,17
47102,2019-12-24 12:00,925,846,-1.3,-22.3,210,9
47102,2019-12-24 12:00,1000,222,2.6,-10.4,195,5
47102,2019-12-25 00:00,10,31160,-34.9,-72.9,185,24
47102,2019-12-25 00:00,20,26440,-49.1,-80.1,225,24
47102,2019-12-25 00:00,30,23750,-50.9,-79.9,240,44
47102,2019-12-25 00:00,50,20400,-47.9,-78.9,270,47
47102,2019-12-25 00:00,70,18240,-60.9,-88.9,255,73
47102,2019-12-25 00:00,100,16030,-60.7,-86.7,275,69
47102,2019-12-25 00:00,150,13470,-57.5,-77.5,265,102
47102,2019-12-25 00:00,200,11660,-60.9,-70.9,270,114
47102,2019-12-25 00:00,250,10260,-58.3,-65.3,270,105
47102,2019-12-25 00:00,300,9090,-50.7,-57.7,270,90
47102,2019-12-25 00:00,400,7160,-36.7,-42.7,265,72
47102,2019-12-25 00:00,500,5570,-24.5,-28,255,59
47102,2019-12-25 00:00,700,3022,-5.9,-17.9,250,37
47102,2019-12-25 00:00,850,1505,-5.5,-14.5,290,17
47102,2019-12-25 00:00,925,837,-1.1,-3.3,270,11
47102,2019-12-25 00:00,1000,208,4.6,-1.4,295,3
47102,2019-12-25 12:00,10,30950,-40.7,-64.7,155,24
47102,2019-12-25 12:00,20,26310,-47.1,-67.1,270,10
47102,2019-12-25 12:00,30,23650,-51.7,-68.7,250,40
47102,2019-12-25 12:00,50,20340,-53.9,-68.9,250,48
47102,2019-12-25 12:00,70,18200,-60.1,-73.1,270,81
47102,2019-12-25 12:00,100,15980,-60.5,-73.5,265,89
47102,2019-12-25 12:00,150,13450,-58.9,-70.9,260,116
47102,2019-12-25 12:00,200,11640,-57.7,-65.7,265,120
47102,2019-12-25 12:00,250,10240,-58.3,-63.3,260,97
47102,2019-12-25 12:00,300,9080,-50.9,-54.5,260,87
47102,2019-12-25 12:00,400,7140,-34.5,-37.5,255,59
47102,2019-12-25 12:00,500,5540,-21.5,-25.7,255,54
47102,2019-12-25 12:00,700,2995,-11.1,-22.1,260,10
