Station,Time,Pressure,Altitude,Temperature,Dewpoint,WD,WS
47122,9/27/2020 0:00,1000,172,15.4,9.4,85,8
47122,9/27/2020 12:00,10,31150,-46.7,-80.7,350,13
47122,9/27/2020 12:00,20,26590,-53.9,-85.9,55,7
47122,9/27/2020 12:00,30,24010,-56.5,-87.5,90,13
47122,9/27/2020 12:00,50,20780,-56.9,-86.9,290,3
47122,9/27/2020 12:00,70,18670,-60.9,-85.9,255,19
47122,9/27/2020 12:00,100,16480,-64.1,-85.1,290,41
47122,9/27/2020 12:00,150,13970,-58.7,-74.7,290,37
47122,9/27/2020 12:00,200,12160,-57.9,-69.9,270,29
47122,9/27/2020 12:00,250,10730,-49.1,-66.1,270,21
47122,9/27/2020 12:00,300,9510,-39.7,-59.7,275,17
47122,9/27/2020 12:00,400,7470,-21.7,-51.7,310,22
47122,9/27/2020 12:00,500,5790,-10.9,-34.9,340,19
47122,9/27/2020 12:00,700,3130,5.2,-32.8,45,11
47122,9/27/2020 12:00,850,1538,10,5.5,75,7
47122,9/27/2020 12:00,925,828,16,9,60,4
47122,9/27/2020 12:00,1000,158,20.4,13.4,335,7
47122,9/28/2020 0:00,10,31170,-46.1,-80.1,355,10
47122,9/28/2020 0:00,20,26610,-53.9,-85.9,75,5
47122,9/28/2020 0:00,30,24010,-56.5,-87.5,40,11
47122,9/28/2020 0:00,50,20770,-57.9,-88.9,255,17
47122,9/28/2020 0:00,70,18670,-64.3,-93.3,280,30
47122,9/28/2020 0:00,100,16490,-64.9,-93.9,300,40
47122,9/28/2020 0:00,150,13960,-56.5,-78.5,305,43
47122,9/28/2020 0:00,200,12120,-55.9,-68.9,285,23
47122,9/28/2020 0:00,250,10690,-50.9,-59.9,225,13
47122,9/28/2020 0:00,300,9480,-42.3,-54.3,250,13
47122,9/28/2020 0:00,400,7460,-25.1,-44.1,335,11
47122,9/28/2020 0:00,500,5790,-11.7,-44.7,330,11
47122,9/28/2020 0:00,700,3132,5.2,-22.8,10,5
47122,9/28/2020 0:00,850,1537,9,2,105,5
47122,9/28/2020 0:00,925,828,15,7,40,5
47122,9/28/2020 0:00,1000,164,16,11,125,7
47122,9/28/2020 12:00,10,31110,-45.3,-80.3,305,11
47122,9/28/2020 12:00,20,26570,-53.1,-85.1,90,9
47122,9/28/2020 12:00,30,23970,-56.5,-87.5,340,9
47122,9/28/2020 12:00,50,20740,-58.5,-83.5,265,18
47122,9/28/2020 12:00,70,18650,-66.1,-94.1,290,26
47122,9/28/2020 12:00,100,16490,-64.5,-86.5,300,52
47122,9/28/2020 12:00,150,13970,-59.7,-76.7,320,53
47122,9/28/2020 12:00,200,12130,-52.5,-67.5,320,39
47122,9/28/2020 12:00,250,10680,-48.3,-62.3,335,40
47122,9/28/2020 12:00,300,9470,-41.9,-49.9,330,14
47122,9/28/2020 12:00,400,7450,-25.1,-43.1,335,3
47122,9/28/2020 12:00,500,5780,-11.7,-47.7,75,1
47122,9/28/2020 12:00,700,3118,5,-25,280,8
47122,9/28/2020 12:00,850,1512,10.4,4.4,115,6
47122,9/28/2020 12:00,925,800,16.2,9.2,130,3
47122,9/28/2020 12:00,1000,131,19.8,12.8,340,7
47122,9/29/2020 0:00,10,31200,-42.3,-72.3,210,5
47122,9/29/2020 0:00,20,26610,-51.7,-75.7,155,7
47122,9/29/2020 0:00,30,24000,-56.3,-78.3,140,6
47122,9/29/2020 0:00,50,20760,-58.1,-78.1,275,5
47122,9/29/2020 0:00,70,18680,-66.5,-83.5,260,30
47122,9/29/2020 0:00,100,16510,-63.5,-80.5,285,41
47122,9/29/2020 0:00,150,13980,-56.1,-72.1,290,57
47122,9/29/2020 0:00,200,12140,-55.3,-60.3,285,52
47122,9/29/2020 0:00,250,10700,-48.3,-54.3,260,29
47122,9/29/2020 0:00,300,9470,-37.7,-41.6,255,32
47122,9/29/2020 0:00,400,7430,-24.5,-43.5,210,15
47122,9/29/2020 0:00,500,5750,-11.3,-35.3,215,16
47122,9/29/2020 0:00,700,3090,4.6,-23.4,330,5
47122,9/29/2020 0:00,850,1494,8.4,1.4,305,11
47122,9/29/2020 0:00,925,785,15,6,335,10
47122,9/29/2020 0:00,1000,121,15.4,11.4,50,3
47122,9/29/2020 12:00,10,31150,-44.7,-79.7,305,4
47122,9/29/2020 12:00,20,26610,-51.5,-84.5,145,9
47122,9/29/2020 12:00,30,24000,-56.3,-87.3,185,2
47122,9/29/2020 12:00,50,20750,-58.1,-88.1,260,23
47122,9/29/2020 12:00,70,18670,-66.1,-94.1,275,29
47122,9/29/2020 12:00,100,16490,-61.3,-88.3,260,38
47122,9/29/2020 12:00,150,13930,-55.3,-76.3,275,52
47122,9/29/2020 12:00,200,12070,-49.9,-66.9,270,41
47122,9/29/2020 12:00,250,10600,-47.5,-55.5,260,36
47122,9/29/2020 12:00,300,9380,-41.7,-44.9,250,23
47122,9/29/2020 12:00,400,7350,-25.3,-27.6,250,20
47122,9/29/2020 12:00,500,5700,-15.7,-22.7,210,16
47122,9/29/2020 12:00,700,3067,3.6,-28.4,270,5
47122,9/29/2020 12:00,850,1471,11.2,6.4,10,14
47122,9/29/2020 12:00,925,759,15.6,8.6,355,9
47122,9/29/2020 12:00,1000,91,19.2,13.2,305,5
47122,9/30/2020 0:00,10,31250,-44.5,-78.5,160,14
47122,9/30/2020 0:00,20,26660,-49.1,-78.1,165,11
47122,9/30/2020 0:00,30,24020,-54.3,-80.3,175,7
47122,9/30/2020 0:00,50,20780,-57.5,-83.5,200,15
47122,9/30/2020 0:00,70,18670,-63.1,-91.1,275,28
47122,9/30/2020 0:00,100,16460,-59.9,-85.9,265,35
47122,9/30/2020 0:00,150,13890,-53.3,-78.3,295,39
47122,9/30/2020 0:00,200,12000,-48.9,-71.9,280,44
47122,9/30/2020 0:00,250,10530,-47.5,-62.5,270,20
47122,9/30/2020 0:00,300,9320,-44.1,-51.1,270,21
47122,9/30/2020 0:00,400,7320,-27.7,-33.7,295,20
47122,9/30/2020 0:00,500,5680,-15.9,-19.1,320,22
47122,9/30/2020 0:00,700,3059,1,-8,5,9
47122,9/30/2020 0:00,850,1471,9.8,5.7,30,3
47122,9/30/2020 0:00,925,762,14.2,9.8,10,1
47122,9/30/2020 0:00,1000,99,16.4,11.7,185,1
47122,9/30/2020 12:00,10,31200,-45.5,-75.5,110,9
47122,9/30/2020 12:00,20,26620,-50.7,-77.7,90,4
47122,9/30/2020 12:00,30,24000,-54.7,-79.7,145,9
47122,9/30/2020 12:00,50,20750,-56.9,-78.9,235,8
47122,9/30/2020 12:00,70,18670,-60.5,-81.5,190,16
47122,9/30/2020 12:00,100,16460,-61.7,-82.7,290,50
47122,9/30/2020 12:00,150,13910,-52.7,-74.7,300,64
47122,9/30/2020 12:00,200,12040,-46.7,-69.7,305,63
47122,9/30/2020 12:00,250,10550,-44.3,-60.3,310,80
47122,9/30/2020 12:00,300,9330,-41.9,-60.9,310,67
47122,9/30/2020 12:00,400,7340,-28.5,-38.5,315,50
47122,9/30/2020 12:00,500,5690,-14.9,-33.9,320,38
47122,9/30/2020 12:00,700,3065,1.8,-17.2,285,12
47122,9/30/2020 12:00,850,1476,10,9.2,120,7
47122,9/30/2020 12:00,925,764,15.6,13,75,2
47122,9/30/2020 12:00,1000,98,19.2,16.3,310,4
47122,10/1/2020 0:00,10,31230,-44.5,-79.5,335,5
47122,10/1/2020 0:00,20,26630,-52.1,-85.1,175,10
47122,10/1/2020 0:00,30,24000,-53.1,-85.1,80,12
47122,10/1/2020 0:00,50,20760,-59.5,-89.5,255,16
47122,10/1/2020 0:00,70,18650,-63.9,-92.9,265,28
47122,10/1/2020 0:00,100,16480,-63.1,-92.1,275,37
47122,10/1/2020 0:00,150,13950,-57.3,-88.3,285,75
47122,10/1/2020 0:00,200,12100,-50.3,-77.3,300,91
47122,10/1/2020 0:00,250,10620,-46.1,-62.1,305,77
47122,10/1/2020 0:00,300,9400,-42.7,-50.7,300,50
47122,10/1/2020 0:00,400,7390,-26.3,-37.3,300,34
47122,10/1/2020 0:00,500,5730,-13.7,-22.7,305,32
47122,10/1/2020 0:00,700,3079,3.2,-20.8,295,18
47122,10/1/2020 0:00,850,1492,9.2,5.8,200,9
47122,10/1/2020 0:00,925,785,12,11.4,170,11
47122,10/1/2020 0:00,1000,124,15.4,11,110,8
47122,10/1/2020 12:00,10,31240,-44.3,-79.3,140,8
47122,10/1/2020 12:00,20,26650,-51.3,-84.3,75,12
47122,10/1/2020 12:00,30,24030,-53.7,-85.7,190,13
47122,10/1/2020 12:00,50,20770,-56.1,-87.1,185,15
47122,10/1/2020 12:00,70,18660,-60.9,-90.9,220,23
47122,10/1/2020 12:00,100,16500,-65.9,-93.9,255,53
47122,10/1/2020 12:00,150,14000,-57.3,-80.3,275,68
47122,10/1/2020 12:00,200,12160,-52.1,-72.1,285,97
47122,10/1/2020 12:00,250,10690,-44.7,-62.7,280,86
47122,10/1/2020 12:00,300,9460,-37.3,-54.3,290,66
47122,10/1/2020 12:00,400,7410,-23.5,-25.9,255,49
47122,10/1/2020 12:00,500,5740,-13.1,-26.1,240,43
47122,10/1/2020 12:00,700,3090,2.4,-5.6,235,23
47122,10/1/2020 12:00,850,1497,9.6,8.3,190,23
47122,10/1/2020 12:00,925,788,14.6,11.2,205,15
47122,10/1/2020 12:00,1000,124,19,11,290,1
47122,10/2/2020 0:00,10,31330,-42.1,-75.1,100,6
47122,10/2/2020 0:00,20,26710,-47.7,-74.7,45,5
47122,10/2/2020 0:00,30,24070,-54.3,-78.3,75,14
47122,10/2/2020 0:00,50,20790,-58.3,-79.3,240,15
47122,10/2/2020 0:00,70,18670,-59.7,-77.7,255,31
47122,10/2/2020 0:00,100,16500,-66.7,-83.7,270,67
47122,10/2/2020 0:00,150,14000,-59.7,-76.7,275,93
47122,10/2/2020 0:00,200,12170,-50.9,-68.9,280,109
47122,10/2/2020 0:00,250,10690,-44.7,-59.7,285,118
47122,10/2/2020 0:00,300,9460,-41.1,-51.1,280,80
47122,10/2/2020 0:00,400,7430,-23.7,-43.7,270,83
47122,10/2/2020 0:00,500,5760,-11.5,-46.5,275,52
47122,10/2/2020 0:00,700,3101,1.6,-1,255,28
47122,10/2/2020 0:00,850,1506,11.4,-0.6,255,18
47122,10/2/2020 0:00,925,797,12.8,9.3,225,16
47122,10/2/2020 0:00,1000,136,16.6,12.4,170,8
47122,10/2/2020 12:00,20,26650,-49.7,-77.7,45,8
47122,10/2/2020 12:00,30,24030,-53.3,-73.3,315,6
47122,10/2/2020 12:00,50,20770,-57.7,-69.7,265,15
47122,10/2/2020 12:00,70,18670,-63.7,-72.7,265,33
47122,10/2/2020 12:00,100,16510,-67.5,-74.5,275,64
47122,10/2/2020 12:00,150,14040,-60.3,-66.3,280,80
47122,10/2/2020 12:00,200,12220,-55.3,-58.9,275,106
47122,10/2/2020 12:00,250,10770,-44.5,-48,265,105
47122,10/2/2020 12:00,300,9520,-34.3,-37.4,255,88
47122,10/2/2020 12:00,400,7460,-21.5,-24.4,255,50
47122,10/2/2020 12:00,500,5780,-12.5,-16.1,265,32
47122,10/2/2020 12:00,700,3113,3.2,-9.8,275,32
47122,10/2/2020 12:00,850,1513,10.8,8.9,255,9
47122,10/2/2020 12:00,925,801,14.8,13.2,260,11
47122,10/2/2020 12:00,1000,134,19.6,15.4,195,6
47122,10/3/2020 0:00,10,31380,-43.5,-78.5,105,18
47122,10/3/2020 0:00,20,26750,-48.3,-78.3,70,8
47122,10/3/2020 0:00,30,24110,-52.3,-79.3,350,2
47122,10/3/2020 0:00,50,20830,-57.7,-83.7,245,20
47122,10/3/2020 0:00,70,18740,-63.7,-89.7,265,30
47122,10/3/2020 0:00,100,16560,-68.5,-96.5,255,62
47122,10/3/2020 0:00,150,14090,-61.3,-84.3,265,103
47122,10/3/2020 0:00,200,12260,-51.7,-72.7,265,98
47122,10/3/2020 0:00,250,10780,-42.3,-60.3,270,103
47122,10/3/2020 0:00,300,9520,-32.9,-52.9,270,114
47122,10/3/2020 0:00,400,7450,-22.3,-40.3,270,64
47122,10/3/2020 0:00,500,5770,-11.1,-26.1,280,33
47122,10/3/2020 0:00,700,3116,1.6,-0.2,265,24
47122,10/3/2020 0:00,850,1520,11.2,9.5,270,19
47122,10/3/2020 0:00,925,809,14.6,6.6,270,9
47122,10/3/2020 0:00,1000,145,17.4,16,170,5
47122,10/3/2020 12:00,50,20760,-62.3,-74.3,305,28
47122,10/3/2020 12:00,70,18690,-61.9,-72.9,260,12
47122,10/3/2020 12:00,100,16530,-67.5,-75.5,270,76
47122,10/3/2020 12:00,150,14070,-61.5,-69.5,280,101
47122,10/3/2020 12:00,200,12260,-54.1,-59.1,270,128
47122,10/3/2020 12:00,250,10800,-42.3,-46.1,260,116
47122,10/3/2020 12:00,300,9540,-31.1,-34.7,260,105
47122,10/3/2020 12:00,400,7450,-22.7,-27.1,285,71
47122,10/3/2020 12:00,500,5770,-9.9,-17.9,255,47
47122,10/3/2020 12:00,700,3105,3.6,-1,265,28
47122,10/3/2020 12:00,850,1501,10.2,8.6,245,14
47122,10/3/2020 12:00,925,792,14.8,5.8,215,4
47122,10/3/2020 12:00,1000,126,19.2,11.2,305,6
47122,10/4/2020 0:00,10,31330,-42.7,-78.7,130,9
47122,10/4/2020 0:00,20,26690,-49.9,-80.9,125,11
47122,10/4/2020 0:00,30,24050,-52.3,-82.3,360,12
47122,10/4/2020 0:00,50,20790,-59.7,-89.7,255,34
47122,10/4/2020 0:00,70,18690,-66.3,-93.3,255,45
47122,10/4/2020 0:00,100,16550,-69.5,-96.5,250,75
47122,10/4/2020 0:00,150,14060,-61.9,-79.9,270,116
47122,10/4/2020 0:00,200,12230,-51.7,-71.7,265,111
47122,10/4/2020 0:00,250,10750,-41.9,-50.9,265,117
47122,10/4/2020 0:00,300,9500,-33.1,-37,260,116
47122,10/4/2020 0:00,400,7410,-21.7,-33.7,260,78
47122,10/4/2020 0:00,500,5730,-10.9,-26.9,255,64
47122,10/4/2020 0:00,700,3074,0.8,0.3,240,32
47122,10/4/2020 0:00,850,1484,10.2,-19.8,260,19
47122,10/4/2020 0:00,925,779,12,10.4,270,12
47122,10/4/2020 0:00,1000,117,17,15.1,250,2
47122,10/4/2020 12:00,20,26590,-49.7,-82.7,20,14
47122,10/4/2020 12:00,30,23970,-53.9,-85.9,265,3
47122,10/4/2020 12:00,50,20720,-61.3,-84.3,330,8
47122,10/4/2020 12:00,70,18620,-64.5,-81.5,260,55
47122,10/4/2020 12:00,100,16470,-69.9,-84.9,260,90
47122,10/4/2020 12:00,150,14010,-60.3,-73.3,260,106
47122,10/4/2020 12:00,200,12180,-51.1,-58.1,265,130
47122,10/4/2020 12:00,250,10700,-41.1,-44.6,255,140
47122,10/4/2020 12:00,300,9440,-31.5,-33.9,255,132
47122,10/4/2020 12:00,400,7350,-21.1,-37.1,265,97
47122,10/4/2020 12:00,500,5670,-10.7,-42.7,260,83
47122,10/4/2020 12:00,700,3023,-1.9,-50.9,270,49
47122,10/4/2020 12:00,850,1459,5.6,-26.4,300,28
47122,10/4/2020 12:00,925,767,7.6,2.8,320,26
47122,10/4/2020 12:00,1000,118,13.8,3.8,325,15
47122,10/5/2020 0:00,10,31360,-41.5,-77.5,330,11
47122,10/5/2020 0:00,20,26730,-47.7,-81.7,270,9
47122,10/5/2020 0:00,30,24080,-53.3,-85.3,75,8
47122,10/5/2020 0:00,50,20810,-60.5,-90.5,245,45
47122,10/5/2020 0:00,70,18740,-64.9,-93.9,270,41
47122,10/5/2020 0:00,100,16540,-62.9,-91.9,270,90
47122,10/5/2020 0:00,150,14030,-60.9,-90.9,265,114
47122,10/5/2020 0:00,200,12190,-48.7,-80.7,260,119
47122,10/5/2020 0:00,250,10690,-40.7,-73.7,270,124
47122,10/5/2020 0:00,300,9430,-35.7,-65.7,275,115
47122,10/5/2020 0:00,400,7380,-24.3,-46.3,275,113
47122,10/5/2020 0:00,500,5720,-14.7,-32.7,275,79
47122,10/5/2020 0:00,700,3082,-0.1,-48.1,300,40
47122,10/5/2020 0:00,850,1515,4,1.5,315,29
47122,10/5/2020 0:00,925,818,11,2,325,20
47122,10/5/2020 0:00,1000,159,15.6,3.6,275,3
47122,10/5/2020 12:00,10,31190,-44.3,-79.3,130,14
47122,10/5/2020 12:00,20,26570,-49.9,-80.9,135,10
47122,10/5/2020 12:00,30,23950,-54.3,-83.3,305,3
47122,10/5/2020 12:00,50,20710,-59.9,-83.9,295,26
47122,10/5/2020 12:00,70,18660,-64.1,-86.1,280,29
47122,10/5/2020 12:00,100,16480,-67.1,-90.1,275,92
47122,10/5/2020 12:00,150,14000,-56.7,-79.7,270,95
47122,10/5/2020 12:00,200,12150,-48.7,-72.7,270,119
47122,10/5/2020 12:00,250,10660,-42.3,-56.3,270,122
47122,10/5/2020 12:00,300,9410,-35.7,-39.2,265,124
47122,10/5/2020 12:00,400,7360,-23.3,-29.3,265,95
47122,10/5/2020 12:00,500,5680,-11.5,-39.5,285,78
47122,10/5/2020 12:00,700,3073,-2.7,-49.7,325,20
47122,10/5/2020 12:00,850,1510,5.8,-16.2,345,16
47122,10/5/2020 12:00,925,816,8.8,2.8,320,15
47122,10/5/2020 12:00,1000,164,14.2,5.2,315,9
47122,10/6/2020 0:00,10,31250,-45.9,-79.9,60,14
47122,10/6/2020 0:00,20,26630,-49.9,-82.9,140,2
47122,10/6/2020 0:00,30,24000,-54.3,-86.3,180,9
47122,10/6/2020 0:00,50,20760,-61.7,-91.7,245,30
47122,10/6/2020 0:00,70,18690,-67.3,-95.3,265,37
47122,10/6/2020 0:00,100,16530,-66.9,-94.9,265,76
47122,10/6/2020 0:00,150,14020,-57.9,-83.9,260,110
47122,10/6/2020 0:00,200,12160,-46.9,-75.9,280,111
47122,10/6/2020 0:00,250,10650,-40.9,-67.9,280,118
47122,10/6/2020 0:00,300,9390,-35.1,-64.1,285,126
47122,10/6/2020 0:00,400,7350,-24.5,-50.5,280,95
47122,10/6/2020 0:00,500,5690,-15.1,-49.1,280,65
47122,10/6/2020 0:00,700,3094,-1.5,-35.5,295,24
47122,10/6/2020 0:00,850,1533,5,-16,320,12
47122,10/6/2020 0:00,925,839,7.6,-2.4,360,12
47122,10/6/2020 0:00,1000,192,10.4,6.3,345,3
47122,10/6/2020 12:00,10,31170,-47.7,-81.7,355,2
47122,10/6/2020 12:00,20,26580,-48.9,-82.9,145,9
47122,10/6/2020 12:00,30,23970,-54.9,-86.9,45,11
47122,10/6/2020 12:00,50,20750,-60.5,-88.5,235,9
47122,10/6/2020 12:00,70,18690,-65.7,-92.7,255,30
47122,10/6/2020 12:00,100,16560,-68.5,-96.5,260,64
47122,10/6/2020 12:00,150,14080,-58.9,-85.9,265,93
47122,10/6/2020 12:00,200,12230,-49.7,-74.7,275,109
47122,10/6/2020 12:00,250,10750,-40.3,-66.3,275,105
47122,10/6/2020 12:00,300,9490,-34.9,-37.5,265,109
47122,10/6/2020 12:00,400,7430,-23.7,-36.7,275,60
47122,10/6/2020 12:00,500,5750,-10.1,-43.1,290,59
47122,10/6/2020 12:00,700,3115,-0.5,-29.5,290,18
47122,10/6/2020 12:00,850,1546,6,,360,12
47122,10/6/2020 12:00,925,850,10,-2,345,11
47122,10/6/2020 12:00,1000,196,15.2,0.2,335,11
47122,10/7/2020 0:00,10,31280,-44.1,-79.1,115,13
47122,10/7/2020 0:00,20,26670,-50.1,-79.1,140,5
47122,10/7/2020 0:00,30,24030,-54.9,-81.9,180,2
47122,10/7/2020 0:00,50,20800,-63.9,-89.9,250,13
47122,10/7/2020 0:00,70,18720,-63.3,-83.3,235,18
47122,10/7/2020 0:00,100,16600,-70.3,-97.3,250,65
47122,10/7/2020 0:00,150,14140,-59.9,-82.9,260,93
47122,10/7/2020 0:00,200,12300,-49.9,-73.9,250,95
47122,10/7/2020 0:00,250,10800,-39.5,-66.5,260,95
47122,10/7/2020 0:00,300,9530,-33.5,-42.5,260,92
47122,10/7/2020 0:00,400,7450,-21.9,-28.9,255,68
47122,10/7/2020 0:00,500,5780,-13.3,-16,265,43
47122,10/7/2020 0:00,700,3147,-0.3,-28.3,280,14
47122,10/7/2020 0:00,850,1574,6.6,-29.4,45,3
47122,10/7/2020 0:00,925,877,9.8,-0.2,115,9
47122,10/7/2020 0:00,1000,226,11,3,65,9
47122,10/7/2020 12:00,10,31170,-44.7,-79.7,95,21
47122,10/7/2020 12:00,20,26610,-50.5,-83.5,190,3
47122,10/7/2020 12:00,30,24000,-55.5,-87.5,255,4
47122,10/7/2020 12:00,50,20790,-59.9,-89.9,255,19
47122,10/7/2020 12:00,70,18710,-64.9,-93.9,245,36
47122,10/7/2020 12:00,100,16580,-69.7,-96.7,260,70
47122,10/7/2020 12:00,150,14110,-60.3,-90.3,255,107
47122,10/7/2020 12:00,200,12270,-48.1,-75.1,245,101
47122,10/7/2020 12:00,250,10760,-38.7,-70.7,245,110
47122,10/7/2020 12:00,300,9500,-31.9,-70.9,250,101
47122,10/7/2020 12:00,400,7440,-24.1,-62.1,255,66
47122,10/7/2020 12:00,500,5780,-14.7,-16.7,260,42
47122,10/7/2020 12:00,700,3157,0.8,-34.2,295,9
47122,10/7/2020 12:00,850,1584,6.2,4.4,100,11
47122,10/7/2020 12:00,925,883,13,3,60,13
47122,10/7/2020 12:00,1000,221,18.4,2.4,35,13
47122,10/8/2020 0:00,10,31240,-45.1,-80.1,100,9
47122,10/8/2020 0:00,20,26650,-51.7,-84.7,15,8
47122,10/8/2020 0:00,30,24020,-55.5,-87.5,130,6
47122,10/8/2020 0:00,50,20790,-58.9,-85.9,265,16
47122,10/8/2020 0:00,70,18720,-67.3,-90.3,270,21
47122,10/8/2020 0:00,100,16600,-70.7,-97.7,255,60
47122,10/8/2020 0:00,150,14120,-59.3,-80.3,255,93
47122,10/8/2020 0:00,200,12270,-49.1,-72.1,240,91
47122,10/8/2020 0:00,250,10780,-43.9,-66.9,270,68
47122,10/8/2020 0:00,300,9540,-36.5,-61.5,260,65
47122,10/8/2020 0:00,400,7500,-24.9,-49.9,295,45
47122,10/8/2020 0:00,500,5830,-11.5,-40.5,300,45
47122,10/8/2020 0:00,700,3176,1,-16,345,8
47122,10/8/2020 0:00,850,1595,8,-15,40,17
47122,10/8/2020 0:00,925,895,10.6,2.6,85,17
47122,10/8/2020 0:00,1000,240,13.6,6.6,65,14
47122,10/8/2020 6:00,70,18730,-64.7,-82.7,240,28
47122,10/8/2020 6:00,100,16620,-72.9,-98.9,255,68
47122,10/8/2020 6:00,150,14150,-59.9,-83.9,255,87
47122,10/8/2020 6:00,200,12310,-48.5,-75.5,255,76
47122,10/8/2020 6:00,250,10820,-43.1,-69.1,265,54
47122,10/8/2020 6:00,300,9570,-36.5,-56.5,300,85
47122,10/8/2020 6:00,400,7520,-23.9,-42.9,285,42
47122,10/8/2020 6:00,500,5850,-10.3,-37.3,295,31
47122,10/8/2020 6:00,700,3171,4.8,,350,13
47122,10/8/2020 6:00,850,1582,6,4.2,80,19
47122,10/8/2020 6:00,925,880,12.8,6.8,75,17
47122,10/8/2020 6:00,1000,216,19.2,8.2,75,16
47122,10/8/2020 12:00,10,31180,-43.1,-78.1,100,26
47122,10/8/2020 12:00,20,26620,-50.1,-83.1,235,1
47122,10/8/2020 12:00,30,24020,-55.1,-87.1,140,5
47122,10/8/2020 12:00,50,20800,-61.7,-91.7,205,22
47122,10/8/2020 12:00,70,18720,-68.9,-96.9,255,39
47122,10/8/2020 12:00,100,16630,-72.1,-99.1,250,53
47122,10/8/2020 12:00,150,14180,-62.1,-91.1,245,88
47122,10/8/2020 12:00,200,12330,-47.7,-74.7,255,61
47122,10/8/2020 12:00,250,10840,-42.7,-54.7,285,87
47122,10/8/2020 12:00,300,9590,-36.1,-43.1,275,67
47122,10/8/2020 12:00,400,7540,-21.3,-27.3,270,58
47122,10/8/2020 12:00,500,5860,-9.9,-26.9,270,28
47122,10/8/2020 12:00,700,3176,6,,355,16
47122,10/8/2020 12:00,850,1584,7.2,-7.8,100,23
47122,10/8/2020 12:00,925,882,12.4,-0.6,85,23
47122,10/8/2020 12:00,1000,223,17.4,3.4,70,18
47122,10/9/2020 0:00,10,31250,-45.5,-80.5,360,12
47122,10/9/2020 0:00,20,26670,-51.7,-84.7,60,6
47122,10/9/2020 0:00,30,24050,-55.5,-86.5,80,2
47122,10/9/2020 0:00,50,20810,-57.5,-88.5,330,20
47122,10/9/2020 0:00,70,18740,-65.9,-93.9,315,19
47122,10/9/2020 0:00,100,16640,-73.5,-99.5,245,61
47122,10/9/2020 0:00,150,14180,-60.3,-90.3,270,75
47122,10/9/2020 0:00,200,12330,-48.7,-80.7,265,83
47122,10/9/2020 0:00,250,10840,-40.3,-76.3,265,71
47122,10/9/2020 0:00,300,9570,-35.3,-63.3,260,58
47122,10/9/2020 0:00,400,7530,-24.1,-31.1,250,47
47122,10/9/2020 0:00,500,5860,-10.3,-32.3,260,29
47122,10/9/2020 0:00,700,3173,7.6,,160,13
47122,10/9/2020 0:00,850,1567,9,-4,120,23
47122,10/9/2020 0:00,925,870,9.8,2.8,95,28
47122,10/9/2020 0:00,1000,217,12.8,3.8,65,11
47122,10/9/2020 12:00,10,31140,-43.3,-78.3,255,6
47122,10/9/2020 12:00,20,26570,-52.3,-84.3,360,11
47122,10/9/2020 12:00,30,23970,-56.3,-87.3,210,7
47122,10/9/2020 12:00,50,20770,-62.9,-91.9,245,15
47122,10/9/2020 12:00,70,18720,-70.1,-97.1,260,27
47122,10/9/2020 12:00,100,16630,-69.7,-96.7,265,50
47122,10/9/2020 12:00,150,14160,-59.9,-86.9,270,70
47122,10/9/2020 12:00,200,12320,-49.7,-75.7,270,80
47122,10/9/2020 12:00,250,10830,-40.5,-58.5,270,75
47122,10/9/2020 12:00,300,9580,-34.7,-38.4,275,83
47122,10/9/2020 12:00,400,7520,-21.7,-33.7,255,52
47122,10/9/2020 12:00,500,5830,-10.3,-18.3,265,37
47122,10/9/2020 12:00,700,3151,7.6,,245,15
47122,10/9/2020 12:00,850,1547,7,3.5,140,8
47122,10/9/2020 12:00,925,844,12.6,4.6,105,17
47122,10/9/2020 12:00,1000,184,17.4,6.4,65,15
47122,10/10/2020 0:00,10,31210,-44.5,-79.5,105,11
47122,10/10/2020 0:00,20,26620,-50.9,-83.9,20,18
47122,10/10/2020 0:00,30,24010,-57.3,-88.3,110,13
47122,10/10/2020 0:00,50,20780,-61.5,-91.5,185,10
47122,10/10/2020 0:00,70,18720,-68.7,-96.7,235,24
47122,10/10/2020 0:00,100,16610,-73.3,-99.3,255,61
47122,10/10/2020 0:00,150,14150,-59.1,-89.1,255,68
47122,10/10/2020 0:00,200,12300,-48.9,-76.9,275,89
47122,10/10/2020 0:00,250,10820,-43.1,-71.1,275,74
47122,10/10/2020 0:00,300,9570,-35.1,-69.1,275,64
47122,10/10/2020 0:00,400,7520,-22.1,-36.1,265,42
47122,10/10/2020 0:00,500,5830,-10.5,-30.5,285,33
47122,10/10/2020 0:00,700,3138,7.4,-13.6,290,11
47122,10/10/2020 0:00,850,1537,6.4,-1.6,25,15
47122,10/10/2020 0:00,925,839,10.8,2.8,55,9
47122,10/10/2020 0:00,1000,185,16.8,4.8,180,1
47122,10/10/2020 12:00,10,31110,-45.9,-80.9,60,7
47122,10/10/2020 12:00,20,26550,-52.3,-85.3,255,9
47122,10/10/2020 12:00,30,23960,-55.3,-87.3,200,1
47122,10/10/2020 12:00,50,20750,-58.9,-88.9,280,16
47122,10/10/2020 12:00,70,18680,-68.9,-96.9,260,38
47122,10/10/2020 12:00,100,16580,-70.7,-97.7,260,50
47122,10/10/2020 12:00,150,14130,-61.3,-91.3,265,90
47122,10/10/2020 12:00,200,12300,-48.5,-75.5,275,89
