,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WD,WSPD,WS_GST,VIS,WC,RN,CA_TOT,CLA_1LYR,BASE_1LYR,CLA_2LYR,BASE_2LYR,CLA_3LYR,BASE_3LYR,CLA_4LYR,BASE_4LYR,RVR,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
6726,33.0,39.0,19.0,2019,10,8,6,2,1.0,1.0,29.13912955132529,2.0,2.0,0.0,300.0,305.0,335.0,45.0,32.0,35.0,30,12,0.0,1000,1,0.0,6,4.0,30.0,6.0,200.0,0.0,400.0,0.0,400.0,1000.0,330.0,9.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
6727,29.0,27.0,25.0,2019,10,8,7,2,1.0,1.0,32.76850134226495,14.0,3.0,5.0,300.0,305.0,335.0,45.0,32.0,35.0,31,8,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6728,17.0,21.0,29.0,2019,10,8,8,2,2.0,1.0,28.645732791208385,15.0,3.0,4.0,300.0,305.0,335.0,45.0,32.0,35.0,29,12,0.0,1000,1,0.0,7,7.0,25.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6729,19.0,17.0,38.0,2019,10,8,9,2,1.0,2.0,20.703254556627755,32.0,0.0,1.0,300.0,305.0,335.0,45.0,32.0,35.0,33,15,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6730,17.0,11.0,41.0,2019,10,8,10,2,1.0,1.0,18.32736355302302,38.0,0.0,2.0,300.0,305.0,335.0,45.0,32.0,35.0,34,15,0.0,1000,1,0.0,3,3.0,20.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6731,34.0,33.0,24.0,2019,10,8,11,2,1.0,1.0,17.292388833930648,39.0,0.0,2.0,300.0,305.0,335.0,45.0,32.0,35.0,33,17,0.0,1000,1,0.0,1,1.0,20.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6732,22.0,24.0,34.0,2019,10,8,12,2,1.0,1.0,32.578002280703366,27.0,0.0,1.0,305.0,325.0,335.0,25.0,21.0,24.0,32,19,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6733,21.0,26.0,30.0,2019,10,8,13,2,1.0,1.0,22.752370286984455,32.0,2.0,0.0,305.0,325.0,335.0,25.0,21.0,24.0,33,17,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6734,29.0,25.0,32.0,2019,10,8,14,2,1.0,1.0,24.82771971807646,33.0,4.0,0.0,305.0,325.0,335.0,25.0,21.0,24.0,33,16,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6735,35.0,33.0,24.0,2019,10,8,15,2,1.0,1.0,25.813084377084664,35.0,0.0,0.0,305.0,325.0,335.0,25.0,21.0,24.0,33,15,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,6000.0,0,4,30.0,0,400.0,0,400.0
6736,36.0,35.0,24.0,2019,10,8,16,2,1.0,1.0,32.771281548551435,21.0,1.0,0.0,305.0,325.0,335.0,25.0,21.0,24.0,32,16,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,7000.0,0,4,30.0,0,400.0,0,400.0
6737,34.0,38.0,21.0,2019,10,8,17,2,1.0,1.0,37.72651992861269,22.0,0.0,0.0,305.0,325.0,335.0,25.0,21.0,24.0,33,15,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,7000.0,0,4,30.0,0,400.0,0,400.0
6738,23.0,23.0,34.0,2019,10,8,18,2,1.0,1.0,35.4851770763628,18.0,5.0,1.0,285.0,270.0,330.0,38.0,15.0,10.0,33,14,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,4,35.0,0,400.0,0,400.0
6739,28.0,24.0,35.0,2019,10,8,19,2,1.0,1.0,25.234798541182244,26.0,2.0,6.0,285.0,270.0,330.0,38.0,15.0,10.0,32,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,4,35.0,0,400.0,0,400.0
6740,32.0,31.0,33.0,2019,10,8,20,2,1.0,1.0,26.064361859937605,29.0,0.0,3.0,285.0,270.0,330.0,38.0,15.0,10.0,32,14,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,35.0,0,400.0,0,400.0
6741,27.0,27.0,32.0,2019,10,8,21,2,1.0,1.0,31.270412341592138,27.0,0.0,7.0,285.0,270.0,330.0,38.0,15.0,10.0,33,12,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,35.0,0,400.0,0,400.0
6742,18.0,23.0,24.0,2019,10,8,22,2,1.0,1.0,25.507821571274075,34.0,4.0,0.0,285.0,270.0,330.0,38.0,15.0,10.0,35,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,4,30.0,0,400.0,0,400.0
6743,10.0,10.0,20.0,2019,10,8,23,2,1.0,1.0,18.93252153146788,28.0,5.0,0.0,285.0,270.0,330.0,38.0,15.0,10.0,33,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6744,8.0,7.0,19.0,2019,10,9,0,3,1.0,1.0,10.876649093128584,29.0,0.0,0.0,275.0,265.0,240.0,43.0,28.0,15.0,32,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6745,2.0,3.0,10.0,2019,10,9,1,3,1.0,1.0,7.475841609121926,13.0,0.0,0.0,275.0,265.0,240.0,43.0,28.0,15.0,35,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6746,1.0,3.0,4.0,2019,10,9,2,3,1.0,1.0,2.272614682185674,9.0,2.0,1.0,275.0,265.0,240.0,43.0,28.0,15.0,29,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6747,12.0,5.0,1.0,2019,10,9,3,3,1.0,1.0,2.926331842975948,3.0,0.0,0.0,275.0,265.0,240.0,43.0,28.0,15.0,8,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6748,25.0,26.0,4.0,2019,10,9,4,3,1.0,1.0,10.934022036139023,0.0,0.0,0.0,275.0,265.0,240.0,43.0,28.0,15.0,9,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6749,31.0,29.0,4.0,2019,10,9,5,3,1.0,1.0,24.71236133491713,2.0,4.0,2.0,275.0,265.0,240.0,43.0,28.0,15.0,6,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6750,33.0,37.0,17.0,2019,10,9,6,3,1.0,1.0,28.408145482457478,8.0,1.0,0.0,285.0,280.0,255.0,49.0,32.0,14.0,10,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6751,35.0,35.0,22.0,2019,10,9,7,3,1.0,1.0,34.31216679049792,12.0,6.0,7.0,285.0,280.0,255.0,49.0,32.0,14.0,14,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6752,19.0,22.0,30.0,2019,10,9,8,3,1.0,1.0,33.85440158437851,19.0,0.0,6.0,285.0,280.0,255.0,49.0,32.0,14.0,7,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6753,20.0,20.0,38.0,2019,10,9,9,3,1.0,1.0,21.127913550187053,34.0,4.0,0.0,285.0,280.0,255.0,49.0,32.0,14.0,5,3,0.0,1000,1,0.0,1,1.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
6754,19.0,13.0,39.0,2019,10,9,10,3,1.0,1.0,19.83101910629577,36.0,0.0,2.0,285.0,280.0,255.0,49.0,32.0,14.0,1,3,0.0,1000,1,0.0,1,1.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6755,32.0,32.0,29.0,2019,10,9,11,3,1.0,1.0,18.496329682340065,42.0,0.0,0.0,285.0,280.0,255.0,49.0,32.0,14.0,32,5,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6756,24.0,27.0,30.0,2019,10,9,12,3,1.0,1.0,31.812310321247846,27.0,0.0,0.0,270.0,250.0,255.0,35.0,31.0,15.0,34,4,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6757,22.0,23.0,29.0,2019,10,9,13,3,1.0,1.0,25.29942164999026,31.0,2.0,3.0,270.0,250.0,255.0,35.0,31.0,15.0,30,5,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6758,27.0,26.0,30.0,2019,10,9,14,3,1.0,1.0,23.762562612250793,35.0,5.0,0.0,270.0,250.0,255.0,35.0,31.0,15.0,29,5,0.0,1000,1,0.0,6,6.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6759,34.0,34.0,21.0,2019,10,9,15,3,1.0,1.0,26.502868724033267,26.0,0.0,6.0,270.0,250.0,255.0,35.0,31.0,15.0,30,5,0.0,1000,1,0.0,7,7.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6760,34.0,32.0,23.0,2019,10,9,16,3,1.0,1.0,33.6606632863428,25.0,0.0,0.0,270.0,250.0,255.0,35.0,31.0,15.0,30,5,0.0,1000,1,0.0,5,5.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6761,37.0,37.0,19.0,2019,10,9,17,3,1.0,1.0,33.989768912443786,27.0,0.0,0.0,270.0,250.0,255.0,35.0,31.0,15.0,28,6,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6762,27.0,23.0,32.0,2019,10,9,18,3,1.0,1.0,36.10135916250142,22.0,4.0,0.0,265.0,255.0,225.0,54.0,45.0,12.0,29,3,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6763,23.0,24.0,34.0,2019,10,9,19,3,1.0,1.0,25.706286603164276,29.0,0.0,5.0,265.0,255.0,225.0,54.0,45.0,12.0,32,2,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6764,35.0,29.0,34.0,2019,10,9,20,3,1.0,1.0,25.913192085784488,33.0,0.0,2.0,265.0,255.0,225.0,54.0,45.0,12.0,29,2,0.0,1000,1,0.0,1,1.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6765,21.0,29.0,29.0,2019,10,9,21,3,1.0,1.0,31.458643344656085,31.0,0.0,2.0,265.0,255.0,225.0,54.0,45.0,12.0,2,2,0.0,1000,1,0.0,3,3.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6766,22.0,24.0,32.0,2019,10,9,22,3,1.0,1.0,24.381532588091872,35.0,0.0,0.0,265.0,255.0,225.0,54.0,45.0,12.0,4,2,0.0,1000,1,0.0,7,7.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6767,5.0,8.0,18.0,2019,10,9,23,3,1.0,1.0,21.09329590968653,30.0,5.0,0.0,265.0,255.0,225.0,54.0,45.0,12.0,11,2,0.0,1000,1,0.0,4,4.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6768,8.0,7.0,14.0,2019,10,10,0,4,1.0,1.0,8.832180512920637,27.0,0.0,0.0,285.0,315.0,25.0,3.0,8.0,4.0,13,1,0.0,1000,1,0.0,4,4.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6769,3.0,3.0,11.0,2019,10,10,1,4,1.0,1.0,7.292908547918463,16.0,0.0,3.0,285.0,315.0,25.0,3.0,8.0,4.0,5,4,0.0,1000,1,0.0,4,4.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6770,2.0,4.0,4.0,2019,10,10,2,4,1.0,1.0,2.427379499277584,14.0,1.0,0.0,285.0,315.0,25.0,3.0,8.0,4.0,5,4,0.0,1000,1,0.0,4,4.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6771,12.0,4.0,1.0,2019,10,10,3,4,1.0,1.0,3.104059234418576,2.0,2.0,2.0,285.0,315.0,25.0,3.0,8.0,4.0,5,3,0.0,1000,1,0.0,7,7.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6772,27.0,26.0,4.0,2019,10,10,4,4,1.0,1.0,10.56917758603607,2.0,0.0,0.0,285.0,315.0,25.0,3.0,8.0,4.0,6,5,0.0,1000,1,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6773,27.0,31.0,6.0,2019,10,10,5,4,1.0,1.0,25.909188909000925,1.0,1.0,3.0,285.0,315.0,25.0,3.0,8.0,4.0,7,4,0.0,1000,1,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6774,37.0,42.0,19.0,2019,10,10,6,4,1.0,1.0,28.617245627317548,5.0,0.0,0.0,285.0,315.0,25.0,3.0,8.0,4.0,5,4,0.0,1000,1,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6775,34.0,32.0,24.0,2019,10,10,7,4,1.0,1.0,35.76503770325477,14.0,4.0,3.0,285.0,315.0,25.0,3.0,8.0,4.0,6,5,0.0,1000,1,0.0,7,4.0,140.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6776,21.0,22.0,32.0,2019,10,10,8,4,1.0,1.0,30.990307099602134,17.0,0.0,5.0,285.0,315.0,25.0,3.0,8.0,4.0,6,6,0.0,1000,1,0.0,7,5.0,150.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,190.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6777,20.0,18.0,39.0,2019,10,10,9,4,1.0,1.0,21.93790442995916,31.0,3.0,0.0,285.0,315.0,25.0,3.0,8.0,4.0,5,4,0.0,1000,1,0.0,7,7.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6778,15.0,14.0,44.0,2019,10,10,10,4,1.0,1.0,18.360036040522072,36.0,0.0,2.0,285.0,315.0,25.0,3.0,8.0,4.0,5,5,0.0,1000,1,0.0,8,8.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6779,33.0,33.0,26.0,2019,10,10,11,4,1.0,1.0,17.608423980538923,37.0,0.0,2.0,285.0,315.0,25.0,3.0,8.0,4.0,15,6,0.0,1000,1,0.0,8,8.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6780,23.0,25.0,30.0,2019,10,10,12,4,1.0,1.0,32.00548089803645,29.0,0.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,14,4,0.0,1000,1,0.0,8,8.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6781,32.0,27.0,29.0,2019,10,10,13,4,1.0,1.0,23.931857500006277,32.0,3.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,15,3,0.0,1000,1,0.0,7,7.0,120.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6782,23.0,25.0,34.0,2019,10,10,14,4,1.0,1.0,29.053120059320012,33.0,1.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,16,5,0.0,1000,1,0.0,8,8.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6783,35.0,35.0,23.0,2019,10,10,15,4,1.0,1.0,25.377512043766917,25.0,0.0,5.0,335.0,10.0,305.0,6.0,12.0,4.0,32,2,0.0,1000,1,0.0,8,8.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,5.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6784,32.0,32.0,26.0,2019,10,10,16,4,1.0,1.0,33.8655242082475,26.0,0.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,31,4,0.0,1000,1,0.0,7,7.0,110.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6785,37.0,38.0,19.0,2019,10,10,17,4,1.0,1.0,32.74354843664941,24.0,0.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,31,5,0.0,1000,1,0.0,8,8.0,100.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,110.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6786,29.0,21.0,34.0,2019,10,10,18,4,1.0,1.0,37.30706497135471,18.0,0.0,1.0,335.0,10.0,305.0,6.0,12.0,4.0,31,4,0.0,1000,1,0.0,7,5.0,100.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,110.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6787,27.0,29.0,35.0,2019,10,10,19,4,1.0,1.0,26.168378758081364,25.0,0.0,7.0,335.0,10.0,305.0,6.0,12.0,4.0,34,2,0.0,1000,1,0.0,7,3.0,100.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6788,28.0,30.0,34.0,2019,10,10,20,4,1.0,1.0,28.233239729215647,36.0,1.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,34,5,0.0,1000,1,0.0,7,5.0,100.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6789,27.0,25.0,28.0,2019,10,10,21,4,1.0,1.0,29.31403910701284,32.0,0.0,2.0,335.0,10.0,305.0,6.0,12.0,4.0,2,3,0.0,1000,1,0.0,7,4.0,140.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6790,18.0,27.0,24.0,2019,10,10,22,4,1.0,1.0,25.75058171925755,32.0,8.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,17,1,0.0,1000,1,0.0,7,2.0,40.0,4.0,140.0,7.0,180.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6791,10.0,10.0,16.0,2019,10,10,23,4,1.0,1.0,21.18183405360829,34.0,2.0,0.0,335.0,10.0,305.0,6.0,12.0,4.0,5,2,0.0,1000,1,0.0,7,5.0,140.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6792,5.0,4.0,16.0,2019,10,11,0,5,1.0,1.0,9.985781433710644,27.0,3.0,0.0,200.0,345.0,20.0,6.0,12.0,5.0,2,3,0.0,1000,1,0.0,7,5.0,110.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6793,3.0,3.0,10.0,2019,10,11,1,5,1.0,1.0,4.99374697187289,12.0,0.0,2.0,200.0,345.0,20.0,6.0,12.0,5.0,1,3,0.0,1000,1,0.0,7,5.0,140.0,7.0,180.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6794,3.0,4.0,4.0,2019,10,11,2,5,1.0,1.0,2.4558472387802106,8.0,0.0,3.0,200.0,345.0,20.0,6.0,12.0,5.0,9,2,0.0,1000,1,0.0,5,5.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6795,9.0,3.0,0.0,2019,10,11,3,5,1.0,1.0,2.5383540483270703,8.0,2.0,0.0,200.0,345.0,20.0,6.0,12.0,5.0,3,1,0.0,900,3,0.0,3,3.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6796,28.0,28.0,2.0,2019,10,11,4,5,1.0,1.0,9.207646753061871,2.0,0.0,0.0,200.0,345.0,20.0,6.0,12.0,5.0,5,3,0.0,700,3,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6797,33.0,28.0,5.0,2019,10,11,5,5,2.0,1.0,26.53526132236035,2.0,0.0,2.0,200.0,345.0,20.0,6.0,12.0,5.0,8,3,0.0,600,3,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6798,33.0,37.0,18.0,2019,10,11,6,5,2.0,2.0,29.44319629685274,5.0,4.0,1.0,200.0,345.0,20.0,6.0,12.0,5.0,9,2,0.0,500,3,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6799,26.0,31.0,21.0,2019,10,11,7,5,2.0,2.0,33.3215504849208,17.0,5.0,2.0,200.0,345.0,20.0,6.0,12.0,5.0,4,3,0.0,600,3,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6800,24.0,21.0,28.0,2019,10,11,8,5,1.0,2.0,28.417982971768005,18.0,0.0,6.0,200.0,345.0,20.0,6.0,12.0,5.0,4,6,0.0,700,3,0.0,3,3.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6801,12.0,19.0,35.0,2019,10,11,9,5,1.0,1.0,22.955726842007532,35.0,1.0,0.0,200.0,345.0,20.0,6.0,12.0,5.0,4,8,0.0,1000,1,0.0,2,2.0,120.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,350.0,10.0,0.0,9999.0,0,4,35.0,7,150.0,0,400.0
6802,18.0,14.0,37.0,2019,10,11,10,5,1.0,1.0,18.159981427935563,38.0,0.0,1.0,200.0,345.0,20.0,6.0,12.0,5.0,4,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,20.0,8.0,0.0,9999.0,0,2,30.0,7,130.0,0,400.0
6803,32.0,28.0,27.0,2019,10,11,11,5,1.0,1.0,18.12497104576663,45.0,0.0,0.0,200.0,345.0,20.0,6.0,12.0,5.0,6,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,20.0,8.0,0.0,9999.0,0,2,30.0,7,130.0,0,400.0
6804,23.0,29.0,31.0,2019,10,11,12,5,1.0,1.0,29.373644050591786,26.0,0.0,0.0,85.0,75.0,50.0,13.0,22.0,16.0,3,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,20.0,8.0,0.0,9999.0,0,2,30.0,7,130.0,0,400.0
6805,21.0,22.0,29.0,2019,10,11,13,5,1.0,1.0,25.413347640085075,29.0,2.0,1.0,85.0,75.0,50.0,13.0,22.0,16.0,4,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,20.0,8.0,0.0,9999.0,0,2,30.0,7,130.0,0,400.0
